Timestamp,Latitude,Longitude,Elevation,HR,TP,Minutes,Seconds,Distance,Time_Dif,TimeDif,cumDistance
16:06:10,39.461709,-0.352995,13.3,,,2.9666666666665833,178,0.002995530752750531,0,1.0,0.5038128727321219
16:06:11,39.461735,-0.352983,13.3,,,2.983333333333235,179,0.003069126359783474,0,1.0,0.5068819990919055
16:06:12,39.461761,-0.35297,13.2,,,3.0,180,0.0030989970228072965,0,1.0,0.5099809961147127
16:06:13,39.461787,-0.352957,13.2,,,3.0166666666666515,181,0.0030989968713514182,0,1.0,0.5130799929860641
16:06:14,39.461814,-0.352941,13.2,,,3.033333333333303,182,0.0033015552094312487,0,1.0,0.5163815481954953
16:06:15,39.461839,-0.352926,13.1,,,3.0499999999999545,183,0.0030636435098234474,0,1.0,0.5194451917053188
16:06:16,39.461866,-0.352913,13.1,,,3.066666666666606,184,0.0032029810062761672,0,1.0,0.5226481727115949
16:06:17,39.461893,-0.352901,13.1,,,3.0833333333332575,185,0.00317408889866795,0,1.0,0.5258222616102629
16:06:18,39.46192,-0.352891,13.1,,,3.099999999999909,186,0.0031225897512988203,0,1.0,0.5289448513615618
16:06:19,39.461947,-0.352881,13.0,,,3.1166666666666742,187,0.0031225896610989744,0,1.0,0.5320674410226608
16:06:20,39.461977,-0.352877,13.0,,,3.1333333333333258,188,0.0033534754679591704,0,1.0,0.53542091649062
16:06:21,39.462006,-0.352873,13.0,,,3.1499999999999773,189,0.0032428850156995094,0,1.0,0.5386638015063194
16:06:22,39.462036,-0.352867,13.0,,,3.1666666666666288,190,0.003375380531702318,0,1.0,0.5420391820380217
16:06:23,39.462063,-0.352861,13.0,,,3.1833333333332803,191,0.003046128069998625,0,1.0,0.5450853101080203
16:06:24,39.462088,-0.352849,13.0,,,3.199999999999932,192,0.0029646156473118915,0,1.0,0.5480499257553322
16:06:25,39.462112,-0.352833,13.1,,,3.2166666666665833,193,0.00300141814351405,0,1.0,0.5510513438988462
16:06:26,39.462139,-0.352813,13.1,,,3.233333333333235,194,0.0034585399773019395,0,1.0,0.5545098838761482
16:06:27,39.462165,-0.352793,13.1,,,3.25,195,0.0033624675478882357,0,1.0,0.5578723514240365
16:06:28,39.462191,-0.352772,13.1,,,3.2666666666666515,196,0.003407102389847279,0,1.0,0.5612794538138838
16:06:29,39.462215,-0.35275,13.1,,,3.283333333333303,197,0.003269375078278609,0,1.0,0.5645488288921624
16:06:30,39.462236,-0.352725,13.1,,,3.2999999999999545,198,0.0031715558101120646,0,1.0,0.5677203847022745
16:06:31,39.462253,-0.352696,13.0,,,3.316666666666606,199,0.0031259010392500927,0,1.0,0.5708462857415246
16:06:32,39.462267,-0.352665,12.9,,,3.3333333333332575,200,0.003083138790441576,0,1.0,0.5739294245319662
16:06:33,39.462277,-0.352632,12.7,,,3.349999999999909,201,0.0030433694218701293,0,1.0,0.5769727939538363
16:06:34,39.462282,-0.352597,12.6,,,3.3666666666666742,202,0.0030556601865158856,0,1.0,0.5800284541403522
16:06:35,39.462285,-0.352563,12.7,,,3.3833333333333258,203,0.0029378080312972253,0,1.0,0.5829662621716494
16:06:36,39.462285,-0.352528,12.7,,,3.3999999999999773,204,0.0030046547148927035,0,1.0,0.5859709168865421
16:06:37,39.462281,-0.352494,12.8,,,3.4166666666666288,205,0.0029525017076265595,0,1.0,0.5889234185941686
16:06:38,39.462274,-0.35246,12.8,,,3.4333333333332803,206,0.003020809488437783,0,1.0,0.5919442280826064
16:06:39,39.462267,-0.352426,12.8,,,3.449999999999932,207,0.0030208097724577607,0,1.0,0.5949650378550642
16:06:40,39.462257,-0.352393,12.8,,,3.4666666666665833,208,0.0030433698002540377,0,1.0,0.5980084076553182
16:06:41,39.462248,-0.352359,12.9,,,3.483333333333235,209,0.0030856043266754224,0,1.0,0.6010940119819935
16:06:42,39.462239,-0.352325,12.9,,,3.5,210,0.0030856046839330296,0,1.0,0.6041796166659266
16:06:43,39.462229,-0.352293,12.9,,,3.5166666666666515,211,0.0029636247092596456,0,1.0,0.6071432413751862
16:06:44,39.46222,-0.352261,12.9,,,3.533333333333303,212,0.0029237222092862412,0,1.0,0.6100669635844724
16:06:45,39.462211,-0.352228,13.0,,,3.5499999999999545,213,0.003004528006762067,0,1.0,0.6130714915912345
16:06:46,39.462201,-0.352197,13.0,,,3.566666666666606,214,0.0028842298569700256,0,1.0,0.6159557214482045
16:06:47,39.462192,-0.352164,13.0,,,3.5833333333332575,215,0.0030045287359799374,0,1.0,0.6189602501841844
16:06:48,39.462183,-0.352132,13.0,,,3.599999999999909,216,0.0029237235812407214,0,1.0,0.6218839737654251
16:06:49,39.462172,-0.3521,13.1,,,3.6166666666666742,217,0.003007113935091634,0,1.0,0.6248910877005168
16:06:50,39.462162,-0.352068,13.1,,,3.6333333333333258,218,0.0029636271608646726,0,1.0,0.6278547148613814
16:06:51,39.462151,-0.352035,13.1,,,3.6499999999999773,219,0.003085737289394058,0,1.0,0.6309404521507755
16:06:52,39.46214,-0.352003,13.1,,,3.6666666666666288,220,0.0030071150889446814,0,1.0,0.6339475672397202
16:06:53,39.46213,-0.351971,13.1,,,3.6833333333332803,221,0.0029636283313912107,0,1.0,0.6369111955711114
16:06:54,39.462118,-0.351939,13.2,,,3.699999999999932,222,0.0030540342155019194,0,1.0,0.6399652297866133
16:06:55,39.462108,-0.351907,13.2,,,3.7166666666665833,223,0.0029636291363035693,0,1.0,0.6429288589229168
16:06:56,39.462097,-0.351875,13.2,,,3.733333333333235,224,0.003007116639446651,0,1.0,0.6459359755623635
16:06:57,39.462085,-0.351844,13.2,,,3.75,225,0.0029770513913078282,0,1.0,0.6489130269536714
16:06:58,39.462073,-0.351812,13.3,,,3.7666666666666515,226,0.0030540358131875282,0,1.0,0.6519670627668589
16:06:59,39.462061,-0.35178,13.3,,,3.783333333333303,227,0.0030540362389267404,0,1.0,0.6550210990057856
16:07:00,39.462049,-0.351748,13.3,,,3.7999999999999545,228,0.003054036665283931,0,1.0,0.6580751356710696
16:07:01,39.462039,-0.351717,13.3,,,3.816666666666606,229,0.0028842355725459097,0,1.0,0.6609593712436155
